Record,loggingTime(txt),Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
757,2025-05-17T12:36:21.480,37.4127424,-121.1149691,48.2,56.91,0.007,0.307,1.028,0,-8.25,0.78,5.90
758,2025-05-17T12:36:21.520,37.4127458,-121.1149747,48.2,56.41,-0.106,0.205,1.031,0,-9.14,2.55,2.80
759,2025-05-17T12:36:21.560,37.4127493,-121.1149801,48.2,55.62,-0.201,0.106,1.020,0,-9.26,4.44,-0.18
760,2025-05-17T12:36:21.600,37.4127527,-121.1149853,48.2,54.99,-0.271,0.004,1.004,0,-8.81,6.16,-3.27
761,2025-05-17T12:36:21.640,37.4127561,-121.1149907,48.2,54.66,-0.302,-0.091,0.986,0,-8.13,7.30,-6.27
762,2025-05-17T12:36:21.680,37.4127596,-121.1149959,48.2,54.55,-0.300,-0.176,0.972,0,-7.60,7.60,-9.21
763,2025-05-17T12:36:21.720,37.4127631,-121.1150011,48.2,54.48,-0.276,-0.255,0.965,0,-7.11,6.86,-12.19
764,2025-05-17T12:36:21.760,37.4127667,-121.1150063,48.2,54.33,-0.235,-0.335,0.961,0,-6.59,5.19,-15.26
765,2025-05-17T12:36:21.800,37.4127701,-121.1150114,48.2,53.83,-0.186,-0.422,0.963,0,-6.35,2.65,-18.37
766,2025-05-17T12:36:21.840,37.4127737,-121.1150164,48.2,53.61,-0.145,-0.510,0.970,0,-6.38,-0.02,-21.37
767,2025-05-17T12:36:21.880,37.4127775,-121.1150213,48.2,53.38,-0.113,-0.597,0.988,0,-6.61,-2.36,-24.11
768,2025-05-17T12:36:21.920,37.4127812,-121.1150261,48.2,53.29,-0.092,-0.668,1.003,0,-6.89,-3.94,-26.47
769,2025-05-17T12:36:21.960,37.4127849,-121.1150309,48.2,53.28,-0.080,-0.722,1.012,0,-6.57,-4.59,-28.52
770,2025-05-17T12:36:22.000,37.4127887,-121.1150356,48.2,53.01,-0.074,-0.756,1.015,0,-5.40,-4.29,-30.10
771,2025-05-17T12:36:22.040,37.4127925,-121.1150402,48.2,52.90,-0.065,-0.778,1.005,0,-3.51,-3.38,-31.31
772,2025-05-17T12:36:22.080,37.4127965,-121.1150445,48.2,52.64,-0.054,-0.799,0.985,0,-1.07,-1.94,-31.99
773,2025-05-17T12:36:22.160,37.4128045,-121.1150530,48.2,52.44,-0.038,-0.822,0.962,0,0.90,-0.45,-32.17
774,2025-05-17T12:36:22.200,37.4128088,-121.1150570,48.2,52.53,-0.014,-0.840,0.941,0,1.81,0.75,-31.90
775,2025-05-17T12:36:22.240,37.4128129,-121.1150609,48.2,52.52,0.023,-0.840,0.922,0,1.66,1.45,-31.40
776,2025-05-17T12:36:22.280,37.4128174,-121.1150648,48.2,52.75,0.072,-0.838,0.912,0,1.36,1.51,-30.83
777,2025-05-17T12:36:22.320,37.4128218,-121.1150685,48.2,52.87,0.130,-0.828,0.908,0,1.07,0.73,-30.25
778,2025-05-17T12:36:22.360,37.4128265,-121.1150721,48.2,53.25,0.185,-0.819,0.914,0,1.24,-0.59,-29.63
779,2025-05-17T12:36:22.400,37.4128311,-121.1150755,48.2,53.52,0.234,-0.818,0.931,0,1.85,-2.13,-28.57
780,2025-05-17T12:36:22.440,37.4128358,-121.1150789,48.3,53.72,0.268,-0.814,0.955,0,2.69,-3.34,-27.05
781,2025-05-17T12:36:22.480,37.4128406,-121.1150822,48.3,54.13,0.293,-0.805,0.980,0,3.51,-3.98,-24.98
782,2025-05-17T12:36:22.520,37.4128455,-121.1150855,48.3,54.42,0.311,-0.780,1.008,0,4.23,-4.00,-22.40
783,2025-05-17T12:36:22.560,37.4128504,-121.1150887,48.3,54.91,0.323,-0.732,1.028,0,4.90,-3.51,-19.47
784,2025-05-17T12:36:22.600,37.4128556,-121.1150918,48.3,55.54,0.318,-0.657,1.033,0,5.65,-2.79,-16.41
785,2025-05-17T12:36:22.640,37.4128607,-121.1150949,48.3,56.20,0.293,-0.567,1.033,0,6.81,-2.07,-13.26
786,2025-05-17T12:36:22.680,37.4128658,-121.1150980,48.3,56.24,0.229,-0.455,1.029,0,8.46,-1.23,-9.85
787,2025-05-17T12:36:22.720,37.4128709,-121.1151007,48.3,55.61,0.140,-0.330,1.022,0,10.47,0.03,-6.20
788,2025-05-17T12:36:22.760,37.4128759,-121.1151037,48.3,55.12,0.050,-0.207,1.014,0,12.39,1.51,-2.64
789,2025-05-17T12:36:22.800,37.4128808,-121.1151066,48.3,55.06,-0.024,-0.080,1.001,0,13.78,3.37,0.97
790,2025-05-17T12:36:22.840,37.4128857,-121.1151097,48.3,55.03,-0.064,0.047,0.984,0,14.29,5.36,4.84
791,2025-05-17T12:36:22.880,37.4128907,-121.1151128,48.3,54.91,-0.067,0.163,0.960,0,13.72,6.84,8.66
792,2025-05-17T12:36:22.920,37.4128958,-121.1151160,48.2,55.22,-0.044,0.265,0.938,0,12.08,7.44,12.38
793,2025-05-17T12:36:22.960,37.4129008,-121.1151193,48.2,55.76,-0.011,0.369,0.924,0,9.73,6.92,16.31
794,2025-05-17T12:36:23.000,37.4129057,-121.1151227,48.2,56.11,0.020,0.465,0.920,0,7.18,5.35,19.95
795,2025-05-17T12:36:23.040,37.4129106,-121.1151263,48.2,56.30,0.040,0.550,0.925,0,4.91,3.16,22.92
796,2025-05-17T12:36:23.080,37.4129155,-121.1151299,48.2,56.27,0.052,0.635,0.941,0,3.26,0.63,25.26
797,2025-05-17T12:36:23.120,37.4129203,-121.1151336,48.2,56.04,0.055,0.712,0.966,0,2.42,-1.60,26.86
798,2025-05-17T12:36:23.160,37.4129251,-121.1151374,48.1,56.20,0.054,0.768,0.993,0,2.28,-3.04,27.65
799,2025-05-17T12:36:23.200,37.4129299,-121.1151413,48.1,56.43,0.053,0.807,1.018,0,2.42,-3.57,27.91
800,2025-05-17T12:36:23.240,37.4129345,-121.1151453,48.1,56.42,0.057,0.827,1.034,0,2.47,-3.33,27.89
801,2025-05-17T12:36:23.280,37.4129391,-121.1151495,48.1,56.57,0.070,0.832,1.033,0,2.12,-2.34,27.70
802,2025-05-17T12:36:23.320,37.4129438,-121.1151540,48.1,56.79,0.091,0.828,1.015,0,1.51,-1.15,27.53
803,2025-05-17T12:36:23.360,37.4129482,-121.1151583,48.1,57.09,0.114,0.819,0.985,0,0.88,-0.11,27.46
804,2025-05-17T12:36:23.400,37.4129527,-121.1151631,48.1,57.37,0.139,0.810,0.955,0,0.34,0.60,27.46
805,2025-05-17T12:36:23.440,37.4129572,-121.1151676,48.1,57.41,0.160,0.803,0.925,0,-0.04,0.95,27.46
806,2025-05-17T12:36:23.480,37.4129616,-121.1151724,48.0,57.29,0.174,0.798,0.907,0,-0.26,1.01,27.35
807,2025-05-17T12:36:23.520,37.4129659,-121.1151773,48.0,57.42,0.184,0.796,0.896,0,-0.35,0.95,27.05
808,2025-05-17T12:36:23.560,37.4129701,-121.1151824,48.0,57.75,0.190,0.798,0.892,0,-0.40,0.92,26.51
809,2025-05-17T12:36:23.600,37.4129743,-121.1151877,48.0,58.34,0.195,0.801,0.893,0,-0.29,0.91,25.72
810,2025-05-17T12:36:23.640,37.4129785,-121.1151930,48.0,58.71,0.199,0.797,0.900,0,-0.02,0.95,24.78
811,2025-05-17T12:36:23.680,37.4129825,-121.1151983,48.0,59.00,0.206,0.791,0.911,0,0.19,1.01,23.78
812,2025-05-17T12:36:23.720,37.4129866,-121.1152040,48.0,59.33,0.215,0.779,0.921,0,0.25,0.98,22.81
813,2025-05-17T12:36:23.760,37.4129907,-121.1152095,48.0,59.62,0.225,0.767,0.930,0,-0.01,0.85,21.99
814,2025-05-17T12:36:23.800,37.4129945,-121.1152153,48.1,59.86,0.238,0.751,0.937,0,-0.43,0.62,21.31
815,2025-05-17T12:36:23.840,37.4129982,-121.1152215,48.1,60.26,0.248,0.735,0.945,0,-0.76,0.34,20.69
816,2025-05-17T12:36:23.880,37.4130022,-121.1152273,48.1,60.61,0.255,0.714,0.949,0,-0.97,0.15,20.07
817,2025-05-17T12:36:23.920,37.4130060,-121.1152334,48.1,61.02,0.260,0.699,0.954,0,-1.10,0.14,19.39
818,2025-05-17T12:36:23.960,37.4130097,-121.1152395,48.1,61.34,0.265,0.676,0.955,0,-1.05,0.29,18.51
819,2025-05-17T12:36:24.000,37.4130135,-121.1152457,48.1,61.58,0.269,0.648,0.957,0,-1.07,0.58,17.50
820,2025-05-17T12:36:24.040,37.4130172,-121.1152521,48.1,62.16,0.275,0.619,0.954,0,-1.31,0.83,16.43
821,2025-05-17T12:36:24.080,37.4130210,-121.1152586,48.1,62.70,0.280,0.583,0.952,0,-1.83,0.80,15.13
822,2025-05-17T12:36:24.120,37.4130247,-121.1152650,48.1,63.03,0.284,0.538,0.954,0,-2.59,0.55,13.72
823,2025-05-17T12:36:24.160,37.4130284,-121.1152715,48.1,63.32,0.285,0.487,0.959,0,-3.76,-0.01,11.92
824,2025-05-17T12:36:24.200,37.4130320,-121.1152782,48.1,63.70,0.282,0.429,0.972,0,-5.04,-0.70,9.69
825,2025-05-17T12:36:24.240,37.4130357,-121.1152849,48.1,63.93,0.279,0.355,0.992,0,-6.33,-1.30,6.96
826,2025-05-17T12:36:24.280,37.4130393,-121.1152916,48.1,64.39,0.278,0.269,1.012,0,-7.52,-1.66,3.94
827,2025-05-17T12:36:24.320,37.4130428,-121.1152984,48.1,64.86,0.276,0.169,1.029,0,-8.52,-1.81,0.67
828,2025-05-17T12:36:24.360,37.4130466,-121.1153052,48.1,65.28,0.274,0.056,1.040,0,-9.00,-1.59,-2.54
829,2025-05-17T12:36:24.400,37.4130504,-121.1153120,48.2,65.52,0.274,-0.058,1.039,0,-8.97,-1.14,-5.40
830,2025-05-17T12:36:24.440,37.4130541,-121.1153188,48.2,65.73,0.272,-0.161,1.031,0,-8.47,-0.51,-7.79
831,2025-05-17T12:36:24.480,37.4130579,-121.1153256,48.2,66.07,0.270,-0.246,1.018,0,-7.64,0.17,-9.71
832,2025-05-17T12:36:24.520,37.4130619,-121.1153324,48.2,66.36,0.267,-0.310,0.998,0,-6.52,0.77,-11.26
833,2025-05-17T12:36:24.560,37.4130659,-121.1153391,48.2,66.78,0.252,-0.357,0.981,0,-5.30,1.10,-12.55
834,2025-05-17T12:36:24.600,37.4130700,-121.1153459,48.2,67.16,0.222,-0.394,0.971,0,-4.31,1.16,-13.71
835,2025-05-17T12:36:24.640,37.4130742,-121.1153525,48.2,67.16,0.168,-0.421,0.966,0,-3.66,1.07,-14.68
836,2025-05-17T12:36:24.680,37.4130784,-121.1153591,48.2,67.05,0.095,-0.442,0.968,0,-3.16,1.19,-15.49
837,2025-05-17T12:36:24.720,37.4130826,-121.1153656,48.2,66.80,0.007,-0.459,0.977,0,-2.77,1.68,-16.13
838,2025-05-17T12:36:24.760,37.4130869,-121.1153721,48.2,66.41,-0.087,-0.471,0.982,0,-2.51,2.70,-16.51
839,2025-05-17T12:36:24.800,37.4130911,-121.1153784,48.2,65.90,-0.169,-0.484,0.984,0,-2.30,4.24,-16.84
840,2025-05-17T12:36:24.840,37.4130953,-121.1153847,48.2,65.40,-0.233,-0.496,0.978,0,-2.20,5.82,-17.23
841,2025-05-17T12:36:24.880,37.4130995,-121.1153908,48.2,64.91,-0.283,-0.508,0.970,0,-2.25,7.08,-17.76
842,2025-05-17T12:36:24.920,37.4131038,-121.1153969,48.2,64.57,-0.315,-0.519,0.958,0,-2.12,7.68,-18.52
843,2025-05-17T12:36:24.960,37.4131079,-121.1154029,48.2,64.09,-0.339,-0.540,0.954,0,-1.56,7.37,-19.55
844,2025-05-17T12:36:25.000,37.4131123,-121.1154087,48.2,63.51,-0.362,-0.566,0.956,0,-0.92,6.30,-20.62
845,2025-05-17T12:36:25.040,37.4131166,-121.1154144,48.2,62.83,-0.384,-0.595,0.969,0,-0.17,4.82,-21.61
846,2025-05-17T12:36:25.080,37.4131209,-121.1154200,48.2,62.22,-0.408,-0.629,0.985,0,0.51,3.12,-22.42
847,2025-05-17T12:36:25.120,37.4131252,-121.1154254,48.2,61.60,-0.426,-0.661,1.006,0,0.83,1.64,-22.94
848,2025-05-17T12:36:25.160,37.4131294,-121.1154308,48.2,60.85,-0.436,-0.679,1.016,0,0.87,0.43,-23.18
849,2025-05-17T12:36:25.200,37.4131338,-121.1154360,48.3,60.22,-0.446,-0.695,1.012,0,1.01,-0.56,-23.21
850,2025-05-17T12:36:25.240,37.4131382,-121.1154411,48.3,59.60,-0.449,-0.703,0.999,0,0.94,-1.25,-22.99
851,2025-05-17T12:36:25.280,37.4131426,-121.1154460,48.3,58.99,-0.451,-0.706,0.985,0,0.73,-1.45,-22.52
852,2025-05-17T12:36:25.320,37.4131469,-121.1154507,48.3,58.24,-0.458,-0.708,0.966,0,0.52,-1.17,-21.82
853,2025-05-17T12:36:25.360,37.4131513,-121.1154553,48.3,57.33,-0.464,-0.713,0.948,0,0.15,-0.39,-20.93
854,2025-05-17T12:36:25.400,37.4131557,-121.1154598,48.3,56.71,-0.476,-0.710,0.935,0,-0.43,0.70,-19.98
855,2025-05-17T12:36:25.440,37.4131601,-121.1154640,48.3,55.85,-0.494,-0.708,0.924,0,-0.93,1.79,-19.14
856,2025-05-17T12:36:25.480,37.4131646,-121.1154680,48.3,55.18,-0.508,-0.707,0.918,0,-1.40,2.57,-18.53
857,2025-05-17T12:36:25.520,37.4131690,-121.1154720,48.3,54.42,-0.520,-0.699,0.917,0,-1.65,2.94,-18.17
858,2025-05-17T12:36:25.560,37.4131734,-121.1154759,48.3,53.73,-0.526,-0.688,0.921,0,-1.29,2.91,-18.10
859,2025-05-17T12:36:25.600,37.4131778,-121.1154796,48.3,52.96,-0.523,-0.681,0.928,0,-0.31,2.61,-18.26
860,2025-05-17T12:36:25.640,37.4131821,-121.1154833,48.3,52.26,-0.515,-0.676,0.936,0,1.05,2.07,-18.65
861,2025-05-17T12:36:25.680,37.4131865,-121.1154868,48.3,51.67,-0.500,-0.674,0.944,0,2.49,1.30,-19.33
862,2025-05-17T12:36:25.720,37.4131908,-121.1154903,48.3,51.06,-0.482,-0.680,0.950,0,3.55,0.32,-20.27
863,2025-05-17T12:36:25.760,37.4131951,-121.1154936,48.3,50.52,-0.459,-0.691,0.956,0,3.81,-0.84,-21.40
864,2025-05-17T12:36:25.800,37.4131995,-121.1154967,48.3,50.00,-0.431,-0.706,0.962,0,3.26,-2.10,-22.66
865,2025-05-17T12:36:25.840,37.4132038,-121.1154997,48.3,49.61,-0.397,-0.723,0.968,0,2.10,-3.20,-23.95
866,2025-05-17T12:36:25.880,37.4132082,-121.1155025,48.3,49.06,-0.365,-0.739,0.975,0,0.76,-3.88,-25.10
867,2025-05-17T12:36:25.920,37.4132125,-121.1155053,48.3,48.72,-0.332,-0.761,0.983,0,-0.44,-4.03,-26.02
868,2025-05-17T12:36:25.960,37.4132169,-121.1155080,48.4,48.42,-0.300,-0.780,0.991,0,-1.44,-3.54,-26.69
869,2025-05-17T12:36:26.000,37.4132212,-121.1155105,48.4,48.20,-0.267,-0.790,0.995,0,-1.97,-2.61,-27.21
870,2025-05-17T12:36:26.040,37.4132255,-121.1155129,48.4,47.93,-0.238,-0.796,0.996,0,-1.87,-1.52,-27.64
871,2025-05-17T12:36:26.080,37.4132300,-121.1155151,48.4,47.65,-0.208,-0.800,0.995,0,-1.04,-0.60,-28.20
872,2025-05-17T12:36:26.120,37.4132345,-121.1155171,48.4,47.37,-0.180,-0.802,0.986,0,0.13,-0.04,-28.87
873,2025-05-17T12:36:26.160,37.4132389,-121.1155190,48.4,47.43,-0.157,-0.809,0.978,0,1.34,0.01,-29.68
874,2025-05-17T12:36:26.200,37.4132435,-121.1155209,48.4,47.19,-0.138,-0.821,0.971,0,2.07,-0.26,-30.53
875,2025-05-17T12:36:26.240,37.4132480,-121.1155227,48.4,46.84,-0.120,-0.832,0.966,0,2.12,-0.67,-31.35
876,2025-05-17T12:36:26.280,37.4132525,-121.1155242,48.4,46.40,-0.107,-0.843,0.966,0,1.63,-0.90,-32.02
877,2025-05-17T12:36:26.320,37.4132570,-121.1155255,48.4,46.10,-0.094,-0.847,0.968,0,1.11,-0.85,-32.54
878,2025-05-17T12:36:26.360,37.4132615,-121.1155268,48.4,46.01,-0.076,-0.850,0.968,0,0.85,-0.49,-32.93
879,2025-05-17T12:36:26.400,37.4132660,-121.1155281,48.4,46.19,-0.052,-0.854,0.965,0,0.89,0.00,-33.22
880,2025-05-17T12:36:26.440,37.4132705,-121.1155291,48.4,46.18,-0.016,-0.856,0.958,0,1.04,0.42,-33.48
881,2025-05-17T12:36:26.480,37.4132751,-121.1155300,48.5,45.89,0.028,-0.855,0.950,0,1.12,0.53,-33.72
882,2025-05-17T12:36:26.520,37.4132796,-121.1155307,48.5,45.89,0.076,-0.850,0.942,0,1.22,0.31,-33.86
883,2025-05-17T12:36:26.560,37.4132843,-121.1155312,48.4,46.30,0.119,-0.843,0.936,0,1.43,-0.15,-33.83
884,2025-05-17T12:36:26.600,37.4132891,-121.1155316,48.4,46.97,0.156,-0.839,0.933,0,1.73,-0.73,-33.54
885,2025-05-17T12:36:26.640,37.4132939,-121.1155318,48.4,47.42,0.180,-0.834,0.939,0,1.98,-1.25,-32.90
886,2025-05-17T12:36:26.680,37.4132987,-121.1155320,48.4,47.69,0.191,-0.829,0.948,0,1.76,-1.46,-31.86
887,2025-05-17T12:36:26.720,37.4133035,-121.1155321,48.4,47.89,0.194,-0.821,0.959,0,1.11,-1.38,-30.65
888,2025-05-17T12:36:26.760,37.4133083,-121.1155320,48.4,47.91,0.189,-0.811,0.970,0,0.31,-1.07,-29.48
889,2025-05-17T12:36:26.800,37.4133131,-121.1155318,48.4,47.94,0.181,-0.798,0.980,0,-0.50,-0.66,-28.54
890,2025-05-17T12:36:26.840,37.4133180,-121.1155315,48.4,48.37,0.173,-0.787,0.984,0,-1.19,-0.27,-28.02
891,2025-05-17T12:36:26.880,37.4133229,-121.1155311,48.4,48.71,0.164,-0.783,0.987,0,-1.58,-0.06,-28.03
892,2025-05-17T12:36:26.920,37.4133279,-121.1155307,48.4,49.06,0.152,-0.781,0.994,0,-1.94,-0.07,-28.49
893,2025-05-17T12:36:26.960,37.4133328,-121.1155300,48.4,49.07,0.135,-0.785,1.006,0,-1.98,-0.12,-29.28
894,2025-05-17T12:36:27.000,37.4133377,-121.1155293,48.3,49.03,0.112,-0.794,1.017,0,-1.73,-0.14,-30.14
895,2025-05-17T12:36:27.040,37.4133425,-121.1155284,48.3,48.75,0.083,-0.805,1.026,0,-1.26,-0.01,-30.98
896,2025-05-17T12:36:27.080,37.4133473,-121.1155273,48.3,48.65,0.049,-0.817,1.030,0,-0.82,0.41,-31.74
897,2025-05-17T12:36:27.120,37.4133519,-121.1155260,48.4,48.46,0.014,-0.826,1.026,0,-0.50,1.06,-32.41
898,2025-05-17T12:36:27.160,37.4133565,-121.1155247,48.4,48.23,-0.013,-0.829,1.014,0,-0.47,1.78,-33.02
899,2025-05-17T12:36:27.200,37.4133612,-121.1155234,48.4,48.09,-0.037,-0.831,1.000,0,-0.34,2.54,-33.68
900,2025-05-17T12:36:27.240,37.4133658,-121.1155220,48.4,47.97,-0.054,-0.831,0.979,0,-0.03,3.20,-34.37
901,2025-05-17T12:36:27.280,37.4133704,-121.1155204,48.4,47.87,-0.065,-0.836,0.957,0,0.40,3.63,-35.09
902,2025-05-17T12:36:27.320,37.4133750,-121.1155187,48.4,47.52,-0.073,-0.844,0.938,0,0.77,3.89,-35.85
903,2025-05-17T12:36:27.360,37.4133795,-121.1155168,48.4,47.50,-0.078,-0.851,0.922,0,0.75,4.03,-36.61
904,2025-05-17T12:36:27.400,37.4133839,-121.1155146,48.3,47.34,-0.083,-0.862,0.911,0,0.38,4.07,-37.34
905,2025-05-17T12:36:27.440,37.4133883,-121.1155124,48.3,47.38,-0.086,-0.870,0.908,0,-0.22,4.10,-38.02
906,2025-05-17T12:36:27.480,37.4133927,-121.1155100,48.3,47.37,-0.089,-0.879,0.907,0,-0.81,4.16,-38.61
907,2025-05-17T12:36:27.520,37.4133970,-121.1155076,48.2,47.38,-0.093,-0.891,0.908,0,-1.18,4.25,-39.10
908,2025-05-17T12:36:27.560,37.4134014,-121.1155051,48.2,47.27,-0.097,-0.905,0.912,0,-1.47,4.34,-39.51
909,2025-05-17T12:36:27.600,37.4134056,-121.1155026,48.2,47.04,-0.103,-0.918,0.915,0,-1.80,4.41,-39.87
910,2025-05-17T12:36:27.640,37.4134098,-121.1154999,48.2,47.01,-0.108,-0.931,0.919,0,-2.00,4.40,-40.17
911,2025-05-17T12:36:27.680,37.4134139,-121.1154971,48.1,46.59,-0.113,-0.937,0.925,0,-2.02,4.32,-40.48
912,2025-05-17T12:36:27.720,37.4134178,-121.1154942,48.1,46.34,-0.121,-0.941,0.930,0,-1.73,4.08,-40.87
913,2025-05-17T12:36:27.760,37.4134217,-121.1154912,48.1,45.90,-0.128,-0.946,0.934,0,-1.12,3.65,-41.38
914,2025-05-17T12:36:27.800,37.4134254,-121.1154879,48.1,45.37,-0.133,-0.951,0.937,0,-0.43,3.08,-42.01
915,2025-05-17T12:36:27.840,37.4134289,-121.1154845,48.1,45.24,-0.139,-0.957,0.941,0,0.31,2.42,-42.70
916,2025-05-17T12:36:27.880,37.4134326,-121.1154812,48.1,45.46,-0.139,-0.963,0.940,0,1.10,1.79,-43.39
917,2025-05-17T12:36:27.920,37.4134362,-121.1154778,48.1,45.50,-0.136,-0.970,0.937,0,1.77,1.31,-43.97
918,2025-05-17T12:36:27.960,37.4134395,-121.1154742,48.1,44.97,-0.130,-0.975,0.934,0,2.26,1.05,-44.43
919,2025-05-17T12:36:28.000,37.4134429,-121.1154706,48.0,44.41,-0.120,-0.983,0.933,0,2.54,0.96,-44.72
920,2025-05-17T12:36:28.040,37.4134460,-121.1154669,48.0,43.77,-0.107,-0.989,0.934,0,2.47,1.03,-44.87
921,2025-05-17T12:36:28.080,37.4134491,-121.1154630,48.0,43.59,-0.088,-0.995,0.932,0,2.11,1.21,-44.83
922,2025-05-17T12:36:28.120,37.4134519,-121.1154590,48.0,43.27,-0.062,-0.994,0.926,0,1.64,1.41,-44.67
923,2025-05-17T12:36:28.160,37.4134547,-121.1154548,48.1,43.52,-0.030,-0.998,0.921,0,1.13,1.55,-44.34
924,2025-05-17T12:36:28.200,37.4134572,-121.1154504,48.1,43.54,0.008,-0.995,0.917,0,0.78,1.55,-43.88
925,2025-05-17T12:36:28.240,37.4134597,-121.1154461,48.1,43.64,0.050,-0.994,0.912,0,0.62,1.33,-43.36
926,2025-05-17T12:36:28.280,37.4134625,-121.1154416,48.1,43.78,0.089,-0.991,0.914,0,0.75,0.82,-42.77
927,2025-05-17T12:36:28.320,37.4134651,-121.1154371,48.0,43.95,0.122,-0.983,0.917,0,1.29,0.14,-42.12
928,2025-05-17T12:36:28.360,37.4134676,-121.1154327,48.0,43.89,0.147,-0.977,0.918,0,2.40,-0.62,-41.32
929,2025-05-17T12:36:28.400,37.4134700,-121.1154280,48.0,43.54,0.163,-0.975,0.918,0,3.61,-1.27,-40.33
930,2025-05-17T12:36:28.440,37.4134721,-121.1154232,48.0,43.38,0.176,-0.982,0.928,0,4.48,-1.67,-39.09
931,2025-05-17T12:36:28.480,37.4134741,-121.1154184,47.9,43.69,0.188,-0.998,0.941,0,4.46,-1.78,-37.54
932,2025-05-17T12:36:28.520,37.4134760,-121.1154133,47.9,43.87,0.198,-1.014,0.956,0,3.40,-1.62,-35.66
933,2025-05-17T12:36:28.560,37.4134778,-121.1154083,47.9,44.13,0.208,-1.019,0.974,0,1.72,-1.20,-33.57
934,2025-05-17T12:36:28.600,37.4134796,-121.1154033,47.9,44.11,0.216,-1.011,0.982,0,0.34,-0.59,-31.22
935,2025-05-17T12:36:28.640,37.4134812,-121.1153980,47.9,44.29,0.226,-0.993,0.979,0,-0.10,0.00,-28.87
936,2025-05-17T12:36:28.680,37.4134826,-121.1153927,47.9,44.54,0.235,-0.962,0.970,0,0.54,0.48,-26.67
937,2025-05-17T12:36:28.720,37.4134839,-121.1153872,47.9,45.12,0.244,-0.931,0.958,0,2.02,0.82,-24.70
938,2025-05-17T12:36:28.760,37.4134851,-121.1153817,47.9,45.25,0.255,-0.897,0.943,0,3.69,0.97,-22.95
939,2025-05-17T12:36:28.800,37.4134864,-121.1153760,47.9,45.62,0.263,-0.861,0.933,0,4.85,0.95,-21.63
940,2025-05-17T12:36:28.840,37.4134876,-121.1153705,47.9,46.09,0.271,-0.826,0.931,0,5.19,0.86,-20.66
941,2025-05-17T12:36:28.880,37.4134888,-121.1153647,47.9,46.28,0.276,-0.787,0.933,0,4.75,0.74,-20.15
942,2025-05-17T12:36:28.920,37.4134898,-121.1153590,47.9,46.65,0.274,-0.746,0.938,0,3.80,0.62,-20.21
943,2025-05-17T12:36:28.960,37.4134907,-121.1153531,47.9,46.86,0.268,-0.712,0.947,0,2.85,0.45,-21.00
944,2025-05-17T12:36:29.000,37.4134915,-121.1153473,47.9,47.07,0.260,-0.691,0.960,0,2.11,0.24,-22.29
945,2025-05-17T12:36:29.040,37.4134923,-121.1153413,47.9,47.40,0.251,-0.680,0.970,0,1.51,-0.03,-23.88
946,2025-05-17T12:36:29.080,37.4134929,-121.1153355,47.9,47.65,0.247,-0.680,0.982,0,0.95,-0.35,-25.51
947,2025-05-17T12:36:29.120,37.4134935,-121.1153294,47.9,47.92,0.244,-0.684,0.992,0,0.31,-0.66,-26.91
948,2025-05-17T12:36:29.160,37.4134940,-121.1153233,47.9,48.23,0.247,-0.683,1.002,0,-0.18,-0.82,-27.88
949,2025-05-17T12:36:29.200,37.4134943,-121.1153171,47.9,48.78,0.254,-0.687,1.011,0,-0.07,-0.69,-28.41
950,2025-05-17T12:36:29.240,37.4134948,-121.1153109,47.9,49.07,0.262,-0.695,1.018,0,0.55,-0.35,-28.48
951,2025-05-17T12:36:29.280,37.4134949,-121.1153047,47.9,49.38,0.271,-0.703,1.020,0,1.30,0.06,-28.15
952,2025-05-17T12:36:29.320,37.4134951,-121.1152984,47.8,49.94,0.279,-0.711,1.017,0,1.83,0.44,-27.53
953,2025-05-17T12:36:29.360,37.4134952,-121.1152920,47.8,50.55,0.283,-0.710,1.003,0,1.72,0.60,-26.70
954,2025-05-17T12:36:29.400,37.4134952,-121.1152855,47.8,50.75,0.283,-0.695,0.984,0,1.13,0.46,-25.80
955,2025-05-17T12:36:29.440,37.4134951,-121.1152791,47.8,51.00,0.281,-0.674,0.965,0,0.62,0.24,-25.01
956,2025-05-17T12:36:29.480,37.4134949,-121.1152728,47.8,51.16,0.277,-0.657,0.950,0,0.48,0.12,-24.36
957,2025-05-17T12:36:29.520,37.4134947,-121.1152662,47.8,51.45,0.274,-0.646,0.944,0,0.75,0.16,-23.88
958,2025-05-17T12:36:29.560,37.4134945,-121.1152597,47.7,51.76,0.276,-0.645,0.947,0,1.07,0.44,-23.54
959,2025-05-17T12:36:29.600,37.4134940,-121.1152532,47.8,51.90,0.282,-0.647,0.951,0,0.96,0.79,-23.25
960,2025-05-17T12:36:29.640,37.4134936,-121.1152467,47.8,51.98,0.287,-0.645,0.954,0,0.43,1.01,-22.97
961,2025-05-17T12:36:29.680,37.4134930,-121.1152401,47.8,52.41,0.290,-0.635,0.954,0,-0.09,1.01,-22.70
962,2025-05-17T12:36:29.720,37.4134923,-121.1152334,47.8,52.81,0.290,-0.627,0.951,0,-0.23,0.78,-22.43
963,2025-05-17T12:36:29.760,37.4134916,-121.1152267,47.8,53.26,0.290,-0.623,0.951,0,0.17,0.39,-22.14
964,2025-05-17T12:36:29.800,37.4134907,-121.1152200,47.8,53.63,0.285,-0.630,0.958,0,0.77,-0.05,-21.79
